Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Cirrascale Cloud Services LLC,https://www.crunchbase.com/organization/cirrascale-cloud-services-llc,"Cirrascale Cloud Services®, a premier cloud services provider of deep learning infrastructure solutions for Autonomous Vehicle, Medical Imaging, and Natural Language Processing (NLP) workflows, offers cloud-based infrastructure solutions for large-scale deep learning operators, service providers, as well as HPC users. The company recently announced its availability of Graphcore IPU cloud instances and server solutions.","Autonomous Vehicles, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Storage, Image Recognition",https://cirrascale.com,"San Diego, California, United States","Cloud Services for Autonomous Driving, Medical Imaging, and other deep learning applications.","286,870",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2017-01-12,day,1,11-50,PJ GO,,,,,
Relay Software,https://www.crunchbase.com/organization/relay-234,"Relay is a community safety platform, focused on providing help to those who need it, anywhere in the U.S. Relay connects the nearest corporate, private, and public safety officers directly with citizens who request assistance, or observe suspicious activity or crime.","Cloud Computing, GovTech, Law Enforcement, Privacy, Public Safety, Security",https://relayapp.com,"Indianapolis, Indiana, United States","Relay is a community safety platform, focused on providing help to those who need it, anywhere in the U.S.","287,842",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2019-02-08,day,1,1-10,John Muller,,,,,
Think AI Labs,https://www.crunchbase.com/organization/think-ai-labs,,"Artificial Intelligence, Cloud Computing, Consulting, IT Management, Professional Services, Software",https://thinkailabs.com/,"Frisco, Texas, United States","Think AI Labs offers consulting services, software products, turnkey solutions and services.","295,483",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2021-01-01,year,,11-50,,,,,,
Astics,https://www.crunchbase.com/organization/astics,Astics automate workflows for hospitality and retail industries.,"Cloud Computing, Enterprise Software, Hospitality, Retail, Software Engineering",https://astics.io/,"Milpitas, California, United States",Astics provides cloud platforms to the hospitality and retail industries.,"299,050",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2016-01-01,year,1,11-50,Mahendra Patel,,,,,
BreakFree Solutions,https://www.crunchbase.com/organization/breakfree-solutions,,"Cloud Computing, Cloud Data Services, Information Technology, Internet, Software",https://www.breakfreesolutions.com/,"Chicago, Illinois, United States","BreakFree Solutions is a service-based company that provides practical cloud, DevOps, and automation services.","305,467",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2016-01-01,year,,11-50,,,,,,
SpatialScale,https://www.crunchbase.com/organization/spatialscale,,"3D Technology, Analytics, Big Data, Cloud Computing, Computer Vision, Geospatial",https://www.spatialscale.com/,"Austin, Texas, United States","SpatialScale is a geospatial cloud platform designed to help you discover, inventory, store, and analyze location based data at cloud scale.","305,827",,,,,,,,,,,,,Southern US,Active,2021-01-01,year,,1-10,,,,,,
AI Deter,https://www.crunchbase.com/organization/ai-deter,AI Deter is a modern AI-powered physical detection system that enhances operational activities of different teams. Our alerts work in real time so that your surveillance is proactive rather than reactive.,"Artificial Intelligence, Cloud Computing, Security, Software",https://www.aideter.com,"Atlanta, Georgia, United States",AI Deter Turns Your Existing Cameras into Active Observers,"305,936",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2021-07-19,day,2,1-10,"Chris Rich, George Grama",,,,,
ChronoBooks,https://www.crunchbase.com/organization/chronobooks,ChronoBooks is a cloud-based solution that accountants and SMBs rely on to view and restore historical QuickBooks Online activity.,"Accounting, Cloud Computing, SaaS, Software",https://www.chronobooks.com/,"Seattle, Washington, United States",ChronoBooks is a cloud-based solution that accountants and SMBs rely on to view and restore historical QuickBooks Online activity.,"308,055",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2017-04-01,day,,,,,,,,
Osiris Agency,https://www.crunchbase.com/organization/osiris,"We are a remote software co-op with studios in Switzerland, Ukraine, Sri Lanka, and United States. We deliver complete software solutions and consultancy services, helping our customers achieve their business goals with crisp code.  Still wondering, who we are? Surf the page to get the scoop.","Cloud Computing, Consulting, Desktop Apps, Embedded Software, Enterprise Software, Information Technology, Mobile Apps, Software, UX Design, Web Development",https://osiris.agency/,"San Diego, California, United States","Making your working life simpler, more pleasant and more productive.","309,599",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Closed,2016-01-01,year,1,1-10,Jann Benjamin,,,,,
CloudFit Software,https://www.crunchbase.com/organization/cloudfit-software,"CloudFit Software is the industry innovator for “Managed Scenarios” enabling velocity for Enterprise Digital Transformation. CloudFit understands that Digital Transformation is not a ""one and done"" exercise. As organizations gain agility, speed and scale by migrating workloads and data to the cloud, ensuring that these services remain managed, secure and evergreen is key to the organizational growth and Digital Transformation. CloudFit products and services make the Digital Transformation journey possible and profitable in the context of each organization.","Cloud Computing, Computer, Software",https://www.cloudfitsoftware.com/,"Lynchburg, Virginia, United States",CloudFit Software provides enterprise digital transformation.,"310,716",,,,,,,,,,,,,"East Coast, Southern US",Active,2018-01-01,year,1,51-100,Carroll Moon,,,,,
CloudLanes,https://www.crunchbase.com/organization/cloudlanes,"CloudLanes is on a mission to establish a new paradigm in data management and cloud computing for the cloud first world. CloudLanes makes all of your data be it on-premises, in the cloud or in remote vaults, more secure, agile, risk-free with better TCO. It enables all of your data to be vaulted in the cloud - securely, safely with ‘Chain of Custody’. SMS, a gold certified Azure partner, has been acquired by CloudLanes and functions as a wholly owned subsidiary of the company.  CloudLanes is funded by Cervin Ventures and Microsoft Ventures.","Cloud Computing, Data Mining, Database",http://www.cloudlanes.com,"Santa Clara, California, United States",CloudLanes is on a mission to establish a new paradigm in data management and cloud computing for the cloud first world.,"311,110",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2016-01-01,year,4,11-50,"Abhijit Dinkar, Asif Moinuddin, Milind Naphade, Vijay Ramaswamy",,,,,
Doctivity Health,https://www.crunchbase.com/organization/doctivity-health,Doctivity Health offers cloud-based SaaS that focuses on actionable data and information to improve operating performance.,"Cloud Computing, Health Care, SaaS",https://www.doctivityhealth.com/,"Bloomsburg, Pennsylvania, United States",Doctivity Health offers cloud-based SaaS that focuses on actionable data and information to improve operating performance.,"311,428",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2020-01-01,year,,,,,,,,
"DigitalBlue Software, LLC",https://www.crunchbase.com/organization/digitalblue-software-llc,"DigitalBlue is a public safety technology company that develops CJIS-compliant iOS and Android native mobile apps that enable secure, CJIS compliant communication and messaging from the convenience of a smartphone or tablet.","Cloud Computing, Law Enforcement, Public Safety, SaaS",http://www.digitalbluesoftware.com/,"Austin, Texas, United States",SaaS Law Enforcement / Public Safety Mobile Apps,"314,806",,,,,,,,,,,,,Southern US,Active,2018-01-01,year,1,1-10,Wade Powell,,,,,
Cordiance,https://www.crunchbase.com/organization/cordiance,,"Artificial Intelligence, Cloud Computing, Financial Services, FinTech, Machine Learning",https://www.cordiance.com,"San Jose, California, United States",Cordiance delivers cloud-based technology solutions that use machine learning & AI to accelerate the delivery of tax engine implementations.,"316,601",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2017-01-01,year,1,11-50,Stephen James,,,,,
Engine ML,https://www.crunchbase.com/organization/engine-ml,"Engine ML solves your biggest pain point in deep learning by training 50x faster so you can reduce training time to gain a competitive advantage and develop the best models. Deep learning can solve the most challenging problems in computer vision, natural language processing, speech, and robotics. Training deep learning models is time consuming and manual. Building your own infrastructure is expensive and risky. Off-the-shelf solutions don’t solve the most important problem in deep learning—distributed training. Efficiently allocate your most expensive and rarest resource—your deep learning engineers—with Engine ML.","Artificial Intelligence, Cloud Computing, Computer Vision, GPU, Internet, Language Learning, Machine Learning, Natural Language Processing, SaaS, Software",https://www.engineml.com/,"San Francisco, California, United States","Engine ML builds distributed deep learning infrastructure so you can train your machine learning models in minutes or hours, not days.","317,008",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2018-01-01,year,3,1-10,"Benjamin Perez, Jeffrey Kiske, William Skinner",,,,,
