Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
My Items,https://www.crunchbase.com/organization/my-items,"With MyItems, you can easily save all your receipts and documents. You can manage your valuable items and keep track of all your warranties. Download from you app store today, and check it out.","Asset Management, Cloud Storage, Document Management",https://myitems.com,"Ireland, Indiana, United States","My Items is an app that provides online cloud storage for documents, contacts, and invoices.","430,327",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2018-01-01,year,1,1-10,Morten Skurdal,,,,,
DeBourgh Mfg,https://www.crunchbase.com/organization/debourgh-mfg,,"Cloud Storage, Industrial, Industrial Manufacturing",https://www.debourgh.com/,"La Junta, Colorado, United States","DeBourgh is expert in Storage Solutions including School Lockers, Police Lockers, Military Lockers.","452,842",,,,,,,,,,,,,Western US,Active,1909-01-01,day,1,101-250,Janet Berg,,,,,
Winstri Hosting,https://www.crunchbase.com/organization/winstri-hosting,"Previously known as Emperor Hosting, Winstri Hosting is a hosting company headquartered in North Carolina that currently provides hosting in Dallas, TX, New York Metro, NY and London UK with a goal of providing the best services and support at the best possible price.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Storage, Information Technology, Private Cloud",https://www.winstrihosting.com,"Raleigh, North Carolina, United States",Cloud Hosting Company,"479,120",,,,,,,,,,,,,"Research Triangle, East Coast, Southern US",Active,2015-10-01,month,2,1-10,"David Everly, Nathan Wilson",,,,,
Kodiak Data,https://www.crunchbase.com/organization/kodiak-data,"Kodiak Data is serving a market need that has emerged at the confluence of three shifts in the industry: growing adoption of Big Data, shift to private and public cloud, and containerization. Big data workloads and clustered workloads have different requirements than do web and machine-to-human workloads and, thus, are served neither efficiently nor scalably by existing cloud solutions. Kodiak Data has developed an edge cloud solution that solves the infrastructure demand for Big Data. The product fits seamlessly between the user, and their public cloud or on-prem infrastructure, and requires no major implementation on the end of their customers. Since deploying the solution with revenue generating customers in Q4 2016, Kodiak Data has seen 5X lifts in speed and dramatic cost savings in customer case studies. At its core, Kodiak Data is a software company that containerizes clusters for big data developers and IT. The team has deep technical expertise in networking, virtualization and storage, and is supported by advisors and investors who are leaders in the database, virtualization and networking industries. Institutional investors include Data Collective (DCVC), Divergent Ventures, and Aspect Ventures.","Big Data, Cloud Computing, Cloud Storage, Information Technology, Software, Virtualization",https://www.kodiakdata.com,"Mountain View, California, United States",Kodiak Data is an edge-cloud solution provider enabling customers to easily deploy and scale big data infrastructure in both private.,"490,296",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2014-01-01,year,2,11-50,"Morgan Littlewood, Som Sikdar",,,,,
Pelagic Pressure Systems,https://www.crunchbase.com/organization/divecloud,,"Cloud Computing, Cloud Data Services, Cloud Storage",https://www.pelagicnet.com/,"San Leandro, California, United States","Pelagic Pressure Systems offers an online cloud data storage service that enables its users to backup, sync, access and share data.","492,661",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2013-01-01,year,,,,,,,,
e24/7,https://www.crunchbase.com/organization/e24-7,"e24/7 is the pioneering digital hub of the future supplying email and Internet storage. The company was founded in 1999 by a group from GeoCities and Starwood Capital Group. e24/7 is staffed by a team of web, finance and consumer product veterans who have worked at Intertainer.com, Scour.net, GOTO.com, petsmart.com, Earthlink, Warner Bros., PriceWaterhouseCoppers and Nestle USA.   e24/7 is a privately held company based in Santa Monica, California. The company's investors include DBM Investors LLC of Washington, D.C., M.M. Warburg & CO, pre-IPO, A.G., and The Internetz, A.G. (German investment and venture capital firms); Nate Davis (President & COO of Nextlink Communications); Dr. Thaksin Shinawatra (Founder, Shin Corporations PCL, Thailand); Richard Nanula (Chairman & CEO of Broadband Sports, former President & COO of Starwood Hotels and former CFO of The Walt Disney Co.); David T. McLaughlin (Chairman of the Board, CBS Corp.); and Ann Richards (former Governor of Texas).","Cloud Storage, File Sharing, Internet, Software",http://www.e247.com,"Santa Monica, California, United States","e24/7 is a cloud-based, integrated online file storage and email service with incorporated music and video streaming capabilities.","536,552",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1999-01-01,year,1,1-10,Edward C. Yu,,,,,
Awnix Inc.,https://www.crunchbase.com/organization/awnix-inc,Awnix specializes in business cloud infrastructure solutions. We believe that people can accomplish amazing things when given the opportunity. That's why we help eradicate common developer roadblocks by managing and supporting business IT infrastructure. Awnix was created by a former federal data center architect and a virtualization wizard with one goal in mind: to provide innovative solutions that truly enable Government and other organizations to utilize the cloud for real success in their mission.,"Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Private Cloud, Software",https://awnix.com,"Lees Summit, Missouri, United States",Awnix specializes in business cloud infrastructure solutions.,"545,354",,,,,,,,,,,,,Midwestern US,Active,2014-06-11,day,2,11-50,"Michael Meskill, Richard Kundiger",,,183490,USD,183490
Advancify,https://www.crunchbase.com/organization/advancify,,"Business Information Systems, Cloud Data Services, Cloud Storage, Digital Marketing, IT Management, SEO, Web Design",https://www.advancify.com/,"Bellingham, Washington, United States","Advancify is an integrated technology agency that provides website development, technology consulting, and communications services.","546,597",,,,,,,,,,,,,"West Coast, Western US",Active,2013-01-01,year,,1-10,,,,,,
wmcws,https://www.crunchbase.com/organization/wmcws,"wmcws is a webhosting company that offers services such as wordpress hosting, email hosting, cloud hosting, and object storage hosting. wmcws is headquartered in Atlanta Georgia and was founded in 2022.","Cloud Computing, Cloud Storage, Private Cloud, Web Development, Web Hosting",https://wmcws.com,"Atlanta, Georgia, United States","wmcws is a webhosting company that offers services such as wordpress hosting, email hosting, cloud hosting, and object storage hosting.","547,291",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2022-02-10,day,1,1-10,Dylan Perotti,,,,,
"ComTech Consulting, LLC",https://www.crunchbase.com/organization/comtech-consulting-llc,"COMTECH CONSULTING, LLC works with owners and managers to design, maintain, and protect information technology systems. Our IT services are customized around the needs of each client and include business continuity planning, cloud computing and data storage, business communications, desktops and hardware, disaster recovery, network design and administration, data and cyber security, and tech support. COMTECH works with clients using a variety of service models, including XaaS and managed services.","Cloud Computing, Cloud Storage, Cyber Security, Data Storage, Information Technology, Network Hardware, Network Security, Technical Support",https://comtechsbs.com,"Charleston, West Virginia, United States",Comprehensive information technology solutions that help businesses succeed.,"570,069",,,,,,,,,,,,,Southern US,Closed,2009-01-01,year,,1-10,,,,,,
UpSafe,https://www.crunchbase.com/organization/upsafe,,"Cloud Storage, Enterprise Software, Mobile Apps, Software",http://www.upsafe.com,"Boston, Massachusetts, United States",UpSafe is software that protects a company’s Google apps from costly data loss.,"577,846",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2015-01-15,day,,1-10,,,,,,
Parascale,https://www.crunchbase.com/organization/parascale,"Parascale Cloud Storage software aggregates disk storage on multiple standard Linux servers to provide one highly scalable storage cloud, accessible via standard file-access protocols (NFS, HTTP, FTP). Parascale delivers massive storage capacity and parallel throughput. Deployments can start easily with several terabytes and scale to several petabytes in a single namespace with administrator-specified redundancy. A single administrator can manage hundreds of servers, with the system automatically balancing out hot-spots and capacity utilization across the various nodes.","Cloud Computing, Cloud Storage, Enterprise Software, Software",http://www.parascale.com,"Cupertino, California, United States",ParaScale is a cloud storage software platform that clusters servers to act as one file repository.,"583,628",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2005-01-01,year,2,10001+,"Cameron Bahar, Rasoul Oskouy",,,,,
