Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Danfoss,https://www.crunchbase.com/organization/danfoss,,"Cloud Infrastructure, Energy, Industrial Engineering",http://www.danfoss.com.es/,"Alcobendas, Madrid, Spain","Danfoss is dedicated to meet the growing need of infrastructure, food supply, energy efficiency and climate-friendly solutions.","374,668",,,,,,,,,,,,,European Union (EU),Active,1965-01-01,day,,51-100,,,,,,
BinBox Global Services,https://www.crunchbase.com/organization/binbox-global-services,"BinBox Global Services, founded in 2018, initially started as a telecom service provider. In the same year, the company implemented the first On-Prem Cloud solution in Romania, and the second in Europe - a few days away from a British company – based on an Azure Stack cluster. Shortly after, the company becomes one of the main Cloud and Data Centre solutions providers in Romania. As a direct partner of Microsoft, Cisco, VMware and more, BinBox operates modern data centres, built to fulfil the most demanding standards that can even ensure the redundancy of virtual servers. With a team of IT experts, certified to configure and operate the Azure Stack-based Hybrid Cloud, and led by managers with more than 15 years of experience in IT&C, BinBox promotes and implements a complex portfolio of data centre services (colocation, virtualization, web hosting, connectivity, dedicated servers), as well as Cloud and Modern Workplace solutions for dynamic environments.","Cloud Computing, Cloud Infrastructure, Data Center, Information Technology, Internet, Private Cloud, Telecommunications",https://binbox.com/,"Bucharest, Bucuresti, Romania","BinBox Global Services provides a complex portfolio of data center services, Cloud, cybersecurity and Modern Workplace solutions.","377,146",,,,,,,,,,,,,European Union (EU),Active,2017-10-17,day,,11-50,,,,,,
Open Coconut,https://www.crunchbase.com/organization/open-coconut,Interconnections & routes on demand. The only platform that offers Convenience & Efficiency and allows customers to be in control of their network links and interconnections from purchase till retirement.,"Cloud Infrastructure, Internet, Telecommunications, Wired Telecommunications",https://www.openccnt.com,"Tubize, Brabant Wallon, Belgium",Interconnections & routes on demand,"381,708",,,,,,,,,,,,,European Union (EU),Active,2021-01-21,day,2,1-10,"Benjamin Vandendriessche, Laurent Jarbinet",,,,,
Fusion Global Capital,https://www.crunchbase.com/organization/fusion-global-capital,"Fusion Global Capital is a growth-equity firm investing in b2b technology. At Fusion Global Capital, we combine our operational and investing experience, our global network and a focused strategy to produce superior returns.  We are focused on b2b technology companies, especially in enterprise software, where we see the potential for their products to transform businesses in all sectors, across the world, over the next one to two decades.","Big Data, Business Intelligence, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Content Delivery Network, Cyber Security, Data Center, Data Mining, Data Visualization, Database, Developer Tools, Enterprise, Enterprise Resource Planning (ERP), Enterprise Software, IaaS, Identity Management, Internet, Internet of Things, Meeting Software, Network Hardware, Network Security, PaaS, Predictive Analytics, Private Cloud, Robotics, Security, Semiconductor, Software, Software Engineering, Venture Capital, Web Apps, Web Hosting, WebOS",https://www.fusionglobalcapital.com,"London, England, United Kingdom",Fusion Global Capital is a growth-equity firm investing in b2b technology.,"383,177",,,,,,,,,,,,,,Active,2011-07-01,day,3,1-10,"Bobby Yerramilli-Rao, Charlie Newark-French, Fiorangelo Salvatorelli",,,,,
Wilkens IT,https://www.crunchbase.com/organization/wilkens-it,,"Cloud Infrastructure, Computer, Mobile Devices",http://www.wilkens-it.de,"Lübeck, Schleswig-Holstein, Germany","Wilkens IT is a service and repair center for computers, notebooks, and smartphones, with a focus on web, cloud, print media services.","387,658",,,,,,,,,,,,,European Union (EU),Active,1991-01-01,day,,11-50,,,,,,
Pendulum IT,https://www.crunchbase.com/organization/pendulum-it,"Pendulum IT focuses on cloud management and optimization services across public, private, and hybrid cloud infrastructures. It is an IT solutions and services company focused on cloud management and optimization services across public, private, and hybrid cloud infrastructures.","Cloud Infrastructure, Information Services, Information Technology",https://pendulum-it.com/,"London, England, United Kingdom","Pendulum IT focuses on cloud management and optimization services across public, private, and hybrid cloud infrastructures.","397,064",,,,,,,,,,,,,,Active,,,,,,,,,,
Geko Cloud,https://www.crunchbase.com/organization/geko-cloud,,"Cloud Infrastructure, Consulting, Internet",https://geko.cloud,"Barcelona, Catalonia, Spain","Geko Cloud is a IT consulting firm that offers DevOps, cloud infrastructure management and managed IT services in internet platforms.","399,879",,,,,,,,,,,,,European Union (EU),Active,2017-01-01,year,,11-50,,,,,,
Sentia Denmark,https://www.crunchbase.com/organization/hosters-a-s,"Sentia is an ISO 27001-certified Azure Expert Managed Service Provider, offering compliant and managed cloud solutions, ensuring modern and multi-layered IT security including 24/7 operations and support. As trusted cloud advisor for corporate and enterprises, we help define their cloud strategies and guide them through a successful digitalization, perfectly aligned with business strategies enabling competitive advantages and growth. Combining managed cloud services with highly skilled technical expertise, we take extreme ownership over customer infrastructure, applications, data and workplace, guiding clients through their cloud journey to optimize their business and at the same time take full advantage of their cloud potential.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Consulting, IT Infrastructure, IT Management, Private Cloud, Security",https://www.sentia.com/dk-en/,"Herlev, Hovedstaden, Denmark","Sentia is an ISO 27001-certified Azure Expert Managed Cloud Service Provider, offering compliant and managed cloud solutions.","401,664",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2016-01-01,day,1,101-250,Ian Zein,,,,,
Aladdin Security Solutions,https://www.crunchbase.com/organization/aladdin-security-solutions,,"Cloud Infrastructure, Network Security, Software",http://ealaddin.com.ua,"Kyiv, Kyyiv, Ukraine","Aladdin provides security software such as secret disk in cloud services, two-factor authentication, and remote banking.","417,784",,,,,,,,,,,,,,Active,2005-01-01,day,,11-50,,,,,,
Zenum Technologies,https://www.crunchbase.com/organization/zenum-technologies,"ZEK® and ZOLT® will redefine the future of customer experience. Our interface takes over more of the user experience, it grows beyond just an intelligent interface. With each user interaction becoming more personal and natural, ZEK® Bionic-R moves into a more prominent position: The term “bionic user interface” means the mathematical transformations, rule-based simulation of the evolutionary synthesis, machine learning and AI, as well as a statistical approach to the study of the different user interactions and situations and iterative approximation to the best solution. The R means Rational. Imagine Mobile Secure Access to your own Cloud Services being so easy and so safe, and now it can be  so, with Zenum Cloud Co-Managed CandyTwin and CandySwitch  Navigation and TimelineZ Services for Mobile.","Cloud Data Services, Cloud Infrastructure, Cloud Storage, Mobile Apps, Mobile Devices, Private Cloud, SaaS",https://www.zenumtechnologies.com/,"Lausanne, Vaud, Switzerland",Welcome to the next level of relationships with multidimensional UI-UX interactions!,"419,826",,,,,,,,,,,,,,Active,2007-02-02,day,2,1-10,"Adrien JeanMonod, Emidio Sacramento",,,,,
The Cloud Simplified,https://www.crunchbase.com/organization/the-cloud-simplified,"The Cloud Simplified is the new cloud computing platform provided by Xperience Group subsidiary Triskele Communication Services Ltd. Formed in 1998, the company focuses on providing specialist network consulting to organisations based in Ireland. In 2004 the company expanded it’s offerings to customers in Great Britain and began offering services through the BT Datacentre in Belfast, which included virtual and cloud solutions. Xperience Group, with offices in Lisburn, Peterborough and Glasgow, is an established IT solutions provider with over 45 years of experience. Xperience Group is comprised of two core specialist ICT technology units encompassing IT Infrastructure and Business Management solutions, such as Accounts, ERP & CRM software.","Cloud Computing, Cloud Infrastructure, CRM, IaaS, Internet, PaaS, SaaS",http://www.thecloudsimplified.com,"Lisburn, Lisburn, United Kingdom",The Cloud Simplified is the new cloud computing platform provided by Xperience Group subsidiary Triskele Communication Services Ltd.,"431,758",,,,,,,,,,,,,,Active,2014-04-01,day,,11-50,,,,,,
Clonera,https://www.crunchbase.com/organization/clonera,"Clonera embarked on its journey to revolutionize the ‘conventional’ understanding of system integrators and to provide high value-added solutions to meet the service needs in information technologies. With over 20 years of experience in system integration, Clonera established the first MSP (managed service provide) company in Turkey to provide IT services and solutions, and it adopts a service-oriented and professional operational understanding that not only complies with international standards but also presents a boutique nature. As Clonera, we have always been well aware of our priorities and of where we are headed next, and we continue to grow with great confidence and to add value to our clients.","Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Information Services, Information Technology, Management Information Systems, Private Cloud",https://clonera.net/?lang=en,"Istanbul, Istanbul, Turkey",Managed IT Services Provider,"432,331",,,,,,,,,,,,,,Active,2015-12-05,day,1,11-50,Evren Balli,,,,,
