Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
SpareBank 1 SMN,https://www.crunchbase.com/organization/sparebank-1-regnskapshuset-smn,"SpareBank 1 Regnskapshuset SMN is a provider of financial services within business and agricultural accounting as well as property management. By collaboration and efficient work processes adapted to the customer, they will contribute to value creation and development for their customers. Their services were Accounting and Payroll, Advice, HR services and digital solutions.","Accounting, Cloud Management, Consulting, Financial Services",https://www.smnregnskap.no/,"Trondheim, Sor-Trondelag, Norway",SpareBank 1 Regnskapshuset functions as a payroll and accounting services for customer groups.,"645,418",,,,,,,,,,,,,"Nordic Countries, Scandinavia",Active,1985-01-01,year,,251-500,,,,,,
Coliance,https://www.crunchbase.com/organization/coliance,"Coliance provides assessment, strategy and consulting, solution design and architecture, implementation, training, support, agora, b2b integration, managed file transfer, integration, API management, and cloud. They address inquiries through phone, mail, and online applications.","B2B, Cloud Management, Consulting, Data Integration",http://www.coliance.co,"London, England, United Kingdom","Coliance provides B2B integration, file transfer, and order management services.","649,963",,,,,,,,,,,,,,Active,2002-01-01,year,1,11-50,Ian Wells,,,,,
Issys-ICT,https://www.crunchbase.com/organization/issys-ict,Issys ICT provide an expert advice so that the organization can  work smarter with ICT. They offer various forms of services and business solutions from one central point. They help with the digital transformation of the organization.,"Cloud Management, Information and Communications Technology (ICT), Information Technology, IT Infrastructure, IT Management",http://www.issys-ict.nl,"Goes, Zeeland, The Netherlands","Issys-ICT offers solutions for ICT infrastructure, telephony, software development, Cloud services and ICT management.","650,178",,,,,,,,,,,,,European Union (EU),Active,2002-01-01,year,,101-250,,,,,,
Achilles Information,https://www.crunchbase.com/organization/achilles-information,"Achilles Information creates and manages a global network of collaborative industry communities, allowing trading partners to share high-quality, structured, real-time data. Using cloud-based technology and industry expertise they act as an independent partner, providing validated data and insightful analytics to enable buyers across a sector to identify and manage risk and suppliers to increase market reach while increasing compliance and minimizing costs for the network as a whole.","Analytics, Cloud Management, Information Services, Information Technology, Supply Chain Management",https://achilles.co.uk,"London, England, United Kingdom",Achilles Information is an information service-based company.,"649,842",,,,,,,,,,,,,,Active,1990-01-01,year,,501-1000,,,,,,
Quals Direct,https://www.crunchbase.com/organization/quals-direct,"Quals Direct is an innovative ePortfolio solution, supporting apprenticeships and work-based learning, improving quality and the learning process with awesome customer service. Independently owned, It has gone from strength to strength listening to our customers to ensure the ePortfolio is always updated to meet the ever-changing needs of qualification and apprenticeship delivery.","Cloud Management, CRM, Education, Enterprise, Software",http://quals.direct,"Sale, Cheshire, United Kingdom","Quals Direct is a cloud based ePortfolio solution, providing an outstanding user experience when delivering effective eAssessment.","650,978",,,,,,,,,,,,,,Active,2007-01-01,year,,1-10,,,,,,
B4B Solutions,https://www.crunchbase.com/organization/b4b-solutions,B4B Solutions is an innovative information technology company. Their mission is to help companies on their way towards digital transformation by leveraging state-of-the-art cloud software solutions. B4B supports the analysis and interpretation of business data to produce actionable suggestions.,"Cloud Computing, Cloud Management, Consulting, Information Technology, Innovation Management, IT Management, Project Management",https://b4b-solutions.at,"Graz, Steiermark, Austria","B4B Solutions specializes in IT potential analysis, process optimization, IT customer experience and SAP cloud management.","651,271",,,,,,,,,,,,,European Union (EU),Active,2012-01-01,year,,101-250,,,,,,
ASPEX,https://www.crunchbase.com/organization/aspex-18b1,"ASPEX is a cloud service provider with a wide range of cloud products & services to guide companies in their road to the cloud. Their services are saas, software as a service, cloud computing, application hosting, asp, desktop as a service, managed services, hybrid cloud, DevOps consultancy, office 365, private cloud, enterprise mobility suite, public cloud, office 365 backup, azure, windows virtual desktop, cloud solutions, digital transformation, cloud, cloud migration, Microsoft, and teams.","Cloud Computing, Cloud Data Services, Cloud Management, Information Technology, IT Infrastructure, Software",https://aspex.be,"Berchem, Brussels Hoofdstedelijk Gewest, Belgium",ASPEX provides information technology services.,"653,631",,,,,,,,,,,,,European Union (EU),Active,2002-01-01,year,,11-50,,,,,,
Intact,https://www.crunchbase.com/organization/intact-us-inc,,"Cloud Management, Consulting, Information Services, SaaS, Software",https://www.intact-us.com,"Lebring, Steiermark, Austria",Intact is a software company that provides cloud management and on-premise SaaS solutions for the audit and certification sectors.,"655,103",,,,,,,,,,,,,European Union (EU),Active,2001-01-01,year,,51-100,,,,,,
Cubeta,https://www.crunchbase.com/organization/cubeta,,"Apps, Cloud Computing, Cloud Management, Information Technology, Software",https://cubeta.co,"Istanbul, Istanbul, Turkey",Cubeta is a end to end deployment platform for developers.,"661,071",,,,,,,,,,,,,,Active,2021-03-30,day,3,1-10,"Abdullah Aki, Murat Mirgün Ercan, Yusuf Kaan Karakaya",,,,,
Sysman,https://www.crunchbase.com/organization/sysman-6384,,"Cloud Management, CRM, Information Technology, Software",http://www.sysman.it,"Ivrea, Piemonte, Italy",Sysman develops CRM software and cloud solutions with features and easy functionalities that helps in smooth business operations.,"665,986",,,,,,,,,,,,,European Union (EU),Active,1984-03-14,day,,11-50,,,,14031201,USD,14031201
OVH cloud,https://www.crunchbase.com/organization/ovh-cloud,"OVH cloud is web design and hosting company. Company provide services such as cloud technologies, cloud, public cloud, private cloud, hybrid cloud, dedicated servers, and web hosting.","Cloud Management, Cloud Security, Web Hosting",http://www.eoli.be,"Roubaix, Nord-Pas-de-Calais, France",OVHcloud is a web hosting company.,"668,934",,,,,,,,,,,,,European Union (EU),Active,1999-01-01,year,,,,,,,,
ALFA PRO IT,https://www.crunchbase.com/organization/alfa-pro-it,"ALFA PRO IT is a software, hardware, cloud solution, that provide optimum functionalities for purchasing, (mobile) sales, and administration, also offer solutions for all modern forms of e-commerce (app, webshop, virtual marketplace), automatisering has expanded to become a medium-sized business, identify problems, provide advice to find the right solutions and help bring about systems and programs that are dovetailed to the everyday running of a business, provide services, advice, service desk, remote support, internet technology enables us to provide remote support to their customers, up-to-date, hardware and software is always up-to-date and can take full advantage of the modules to use.","Cloud Management, Hardware, Horticulture, Software",https://www.alfapro.com,"Rijnsburg, Zuid-Holland, The Netherlands",ALFA PRO IT develops automation systems.,"669,748",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,year,,11-50,,62,,,,
ODM Cloudest,https://www.crunchbase.com/organization/odm-b992,,"Cloud Management, Consulting, Information Technology",https://www.odm.es,"Madrid, Madrid, Spain","ODM Cloudest renders change management, advanced collaboration, cloud infrastructire and managed services.","671,794",,,,,,,,,,,,,European Union (EU),Active,1992-01-01,year,,101-250,,,,,,
Agile Technical Solutions,https://www.crunchbase.com/organization/agile-technical-solutions,,"Cloud Management, Consulting, Information Technology, Network Security",https://www.agile-ts.net/,"Colchester, Essex, United Kingdom","Agile Technical Solutions provides business and cloud IT solutions, IT security, installations and upgrades, and website hosting services.","675,160",,,,,,,,,,,,,,Active,2010-01-01,year,,11-50,,99,"3,820",,,
CloudPro Aktiebolag,https://www.crunchbase.com/organization/cloudpro-aktiebolag,,"Cloud Management, Information Technology",https://www.cloudpro.se/,"Karlstad, Varmlands Lan, Sweden",Cloud pro is an IT Company that deals with Information technology and cloud solutions services.,"681,453",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2014-11-06,day,,11-50,,,,,,
LXC.Cloud,https://www.crunchbase.com/organization/lxc-cloud,,"Cloud Management, PaaS, Software",https://contifier.com,"London, England, United Kingdom",Contifier is platform for running software containers and containerized applications accross many cloud providers.,"681,739",,,,,,,,,,,,,,Closed,2016-01-14,day,2,1-10,"Martin Papik, Miroslav Jany",,,,,
Tivarri Limited,https://www.crunchbase.com/organization/tivarri-limited,,"Cloud Computing, Cloud Management, Computer",http://tivarri.com,"Bath, Bath and North East Somerset, United Kingdom",Tivarri is a Cloud-based Hosted Desktop that deals with backup and disaster recovery.,"685,471",,,,,,,,,,,,,,Active,2010-01-01,day,1,11-50,Simon Ponsford,,,,,
Erigones,https://www.crunchbase.com/organization/erigones,"Erigones, an innovative software company based in Bratislava, Slovakia, is the inventor and developer of the SDDC software and also provides the necessary professional services to implement and run the software. The Erigones team consists of people with strong technical background. As a team, we come with many technical skills and IT experience mainly in the field of Unix/Linux administration, system integration, software development, virtualization, IT process management and automation. For several years we have been solving many IT problems for many big Slovak IT firms. We also have experience with operating IT systems for foreign companies. We used to manage large web farms, mail clusters, large corporate IT and data center infrastructures from the physical hardware up to mission critical services impacting companies, their employees and ordinary internet users. Creating Erigones SDDC was an obvious step we had to make in order to make the world a better place.","Cloud Computing, Cloud Infrastructure, Cloud Management, Enterprise Software, Information Technology, Software, Virtualization",https://danubecloud.org,"Nitra, Nitra, Slovakia (Slovak Republic)",Erigones provider of cloud management software intended to simplify data center management and delegate daily support.,"686,505",,,,,,,,,,,,,European Union (EU),Active,2012-01-01,year,2,11-50,"Daniel Kontšek, Patrik Skovajsa",,,,,
