Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Above Cloud,https://www.crunchbase.com/organization/above-cloud,,"Cloud Computing, Information Technology, Risk Management, Software",https://www.above-cloud.com,"Bellevue, Washington, United States","Above Cloud provides security and compliance, cloud computing, and backup and disaster recovery services.","640,428",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2012-01-01,year,1,1-10,Bryce Matsuoka,,,,,
Kepora,https://www.crunchbase.com/organization/kepora,,"Cloud Computing, Information Technology, Software, Software Engineering",http://www.kepora.com,"Columbia, Maryland, United States","Kepora is an IT company that provides software engineering, big data, data science and cloud computing services.","642,381",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,2012-01-01,year,,11-50,,,,,,
Vehrity,https://www.crunchbase.com/organization/vehrity,"Vehrity offers a collaboration platform that improves the speed, accuracy, and richness of commercial auto parts procurement by adding a 2-way information channel to the phone calls that account for 90% of all inquiries and orders. Its browser app gives auto parts distributors and jobbers a meaningful competitive advantage, transforming inbound calls from their customers into efficient engagement opportunities while reducing the 20% product return rate that is endemic to the industry.","Cloud Computing, Commercial, Enterprise Software, Software",http://vehrity.com,"Weymouth, Massachusetts, United States",Vehrity is a browser application for the commercial auto parts market professional.,"649,038",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Closed,2011-12-19,day,2,11-50,"Christo Darsch, John Adams",1,,,,
IT Commence,https://www.crunchbase.com/organization/it-commence,,"Analytics, Business Intelligence, Cloud Computing, Data Visualization, Operating Systems",http://www.itcommence.com,"Irving, Texas, United States","IT Commence offers data analytics, business process optimization, strategic resourcing and cloud computing solutions.","649,095",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2013-01-01,year,,1-10,,,,,,
Call In Studio,https://www.crunchbase.com/organization/call-in-studio,,"Broadcasting, Cloud Computing, Internet Radio, Podcast",https://dev.callinstudio.com/,"Bonsall, California, United States",Call in Studio is the cloud platform that allows podcasters and broadcasters to virtually accept and manage calls from listeners.,"649,462",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2011-01-01,year,,1-10,,,,,,
Snow Software Services,https://www.crunchbase.com/organization/snow-software-services,"Snow Software Services specializes in Product Customization, Web Application Development and Consulting.  Creates custom mobile and desktop web applications. Located in the Salt Lake City, Utah area","Cloud Computing, Cloud Data Services, Cloud Management, Consulting, Developer Tools, Information Technology, iOS, Mobile, Mobile Apps, Software",http://SnowSoftwareServices.com,"South Jordan, Utah, United States","Snow Software Services offers custom software solutions including Product Customization, Web Application Development and Consulting","653,048",,,,,,,,,,,,,Western US,Active,2012-01-01,year,1,1-10,Joseph Snow,,,,,
TaskPutty,https://www.crunchbase.com/organization/taskputty,★ Cloud-based software that let's you visually design business processes  ★ Those designs are instantly usable as software by staff to run those processes  ★ Provisional patents filed  ★ It's the biggest thing to hit business software since the spreadsheet!,"Cloud Computing, Enterprise Software, Information Technology, SaaS, Software",,"San Francisco, California, United States",Taskputty is Cloud-based software that let's you visually design business processes.,"653,069",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2012-11-01,day,1,1-10,Andries Malan,,,,,
Socius Innovative Global Brains,https://www.crunchbase.com/organization/socius-innovative-global-brains,,"Business Intelligence, Cloud Computing, Information Technology, Internet of Things, Web Development",https://sociusus.com/,"Los Angeles, California, United States","Socius Innovative Global Brains is an IT company that offers app development, cloud computing, and other services in digital technology.","656,246",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2012-01-01,year,,51-100,,,,,,
Krish Services Group,https://www.crunchbase.com/organization/krish-services-group,,"Cloud Computing, Information Technology, Mobile Apps, Web Development",https://krishservicesgroup.com,"Brecksville, Ohio, United States",Krish Services Group offers web and mobile application development and cloud computing services.,"663,025",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2011-01-01,year,,11-50,,,,,,
BridgeTech,https://www.crunchbase.com/organization/bridgetech-7136,,"Business Intelligence, Cloud Computing, Information Technology, IT Management, Technical Support",https://bridge.tech/,"Portland, Oregon, United States","BridgeTech provides customized IT and cloud solutions for legal, medical, and other professional companies.","666,389",,,,,,,,,,,,,"West Coast, Western US",Active,2012-01-01,year,,11-50,,,,,,
RhinoSource,https://www.crunchbase.com/organization/rhinosource,,"Big Data, Cloud Computing, Mobile Apps, Software",http://www.rhinosource.com,"Palo Alto, California, United States","RhinoSource specializes in the design, builds and leverages big data, Oracle, mobile and cloud computing solutions and applications.","667,090",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2012-01-01,year,,1-10,,,,,,
Conduit Technology,https://www.crunchbase.com/organization/conduit-technology,Conduit Technology is a powerful cloud based tool offering centralized control and automation to all aspects of a company’s documentation.,"Cloud Computing, Software",http://www.conduittechnology.com,"Erie, Pennsylvania, United States",Conduit Technology is a powerful cloud based tool offering centralized control and automation to all aspects of a company’s documentation.,"669,012",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2012-01-01,year,1,,Jim Noland,,,,,
Cloudtrek,https://www.crunchbase.com/organization/cloudtrek-2d5a,"Cloudtrek helps IT with digital transformation while providing onboarding, security, and services at a fixed transparent fee. Their solutions offer public clouds and integration embraces market virtual ecosystems. Their hybrid cloud provides seamless integration between your own hardware environment and their private cloud.","Cloud Computing, Cloud Data Services, Private Cloud, Telecommunications",https://cloudtrek.com,"Irvine, California, United States",Cloudtrek is a telecommunications company that provides private cloud and data center services.,"672,118",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2012-01-01,year,,51-100,,,,,,
Sanapptx,https://www.crunchbase.com/organization/sanapptx,,"Cloud Computing, Cyber Security, Project Management",https://sanapptx.com/,"Plano, Texas, United States","Sanapptx is an IT company specializes in cloud computing, managed IT services, project management, data backup and security-as-a-service.","674,039",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2012-01-01,year,,11-50,,,,308632,USD,308632
Enthsquare,https://www.crunchbase.com/organization/enthsquare,,"Cloud Computing, Consulting, Information Technology, Software, UX Design",https://enthsquare.com,"East Brunswick, New Jersey, United States","Enthsquare is an IT consulting firm that offers cloud computing, software development, UX design & development, and customer support.","674,618",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2012-01-01,year,,51-100,,,,146032,USD,146032
Ucensys Research,https://www.crunchbase.com/organization/ucensys-research,"Ucensys Research is an information technology research and development organization delivering cognitive solutions that solve complex business and social problems. Ucensys Research delivers across a portfolio of technology areas that include cognitive and cloud computing. Their cognitive and cloud solutions leverage AI, deep learning, and data science to help organizations gain insight from vast amounts of data for decision support resulting in improved individual and organizational-level outcomes such as prediction and learning.","Cloud Computing, Data Center Automation, Information Technology, Productivity Tools",https://ucensys.com/,"Atlanta, Georgia, United States",Ucensys Research is an information technology research and development organization.,"675,463",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2012-01-01,year,1,1-10,Josh Battler,,,71182,USD,71182
